
                  X                  c1                 c3                 c5                 c7                 c9                 d1                 d3                 d5                 d7                 d9       
               50.251E-06          0.                 0.                 0.                 0.                 1.11076E+03       22.7435E-06        20.9657E-06        14.6149E-06        10.2342E-06        34.6385E-06 
               51.0037E-06         0.                 0.                 0.                 0.                 1.09351E+03       22.8288E-06        21.1139E-06        14.7135E-06        10.2734E-06        34.5189E-06 
               51.7521E-06         0.                 0.                 0.                 0.                 1.01295E+03       22.9464E-06        21.2874E-06        14.87E-06          10.3424E-06        33.1962E-06 
               52.5005E-06         0.                 0.                 0.                 0.               871.124             23.017E-06         21.5016E-06        14.9729E-06        10.4232E-06        30.7959E-06 
               53.2532E-06         0.                 0.                 0.                 0.               676.693             23.1209E-06        21.6767E-06        15.1087E-06        10.5221E-06        27.4021E-06 
               54.0016E-06         0.                 0.                 0.                 0.               467.466             23.2493E-06        21.9362E-06        15.2397E-06        10.5857E-06        23.2873E-06 
               54.7543E-06         0.                 0.                 0.                 0.               243.293             23.4024E-06        22.1744E-06        15.3548E-06        10.6819E-06        18.6535E-06 
               55.5027E-06         0.                 0.                 0.                 0.                70.011             23.5713E-06        22.4411E-06        15.5092E-06        10.7595E-06        13.7406E-06 
               56.251E-06          0.                 0.                 0.                 0.                 0.                23.7566E-06        22.7234E-06        15.6055E-06        10.8349E-06         8.80837E-06
               57.0038E-06         0.                 0.                 0.                 0.                 0.                23.9888E-06        23.0087E-06        15.7639E-06        10.9238E-06         3.81183E-06
               57.7521E-06         0.               568.402E-03          0.                 0.                 0.                24.1776E-06        23.3746E-06        15.8731E-06        10.9898E-06        -1.13636E-06
               58.5005E-06         0.                 5.43742            0.                 0.                 0.                24.4052E-06        23.6759E-06        16.0236E-06        11.0985E-06        -6.08896E-06
               59.2532E-06         0.                 9.77096            0.                 0.                 0.                24.6525E-06        24.0647E-06        16.1737E-06        11.1531E-06       -11.083E-06  
               60.0016E-06         0.                18.2662             0.                 0.                 0.                24.912E-06         24.432E-06         16.3216E-06        11.2487E-06       -16.0187E-06 
