
                  X                  c1                 c3                 c5                 c7                 c9                 d1                 d3                 d5                 d7                 d9       
               51.7521E-06         0.                 0.                 0.               350.478              5.77158           -4.33313E-06        1.35768E-06        1.76343E-06       16.0302E-06         1.15206E-06
               52.5005E-06         0.                 0.                 0.               303.252             11.8158            -4.43776E-06        1.34591E-06        1.76566E-06       14.7309E-06         1.65968E-06
               53.2532E-06         0.                 0.                 0.               254.933             19.6663            -4.52537E-06        1.33795E-06        1.76754E-06       13.2518E-06         2.32409E-06
               54.0016E-06         0.                 0.                 0.               198.797             29.2674            -4.62508E-06        1.33456E-06        1.76604E-06       11.6935E-06         3.15278E-06
               54.7543E-06         0.                 0.                 0.               144.984             43.1948            -4.71761E-06        1.32333E-06        1.76936E-06       10.1104E-06         4.16228E-06
               55.5027E-06         0.                 0.                 0.               104.313             70.0657            -4.80698E-06        1.31736E-06        1.76737E-06        8.60348E-06        5.34037E-06
               56.251E-06          0.                 0.                 0.                71.6541           100.469             -4.90629E-06        1.30723E-06        1.77056E-06        7.20772E-06        6.66864E-06
               57.0038E-06         0.                 0.                 0.                42.1049           134.378             -4.99263E-06        1.29848E-06        1.76988E-06        5.9548E-06         8.1228E-06 
               57.7521E-06         0.                 0.                 0.                19.375            168.362             -5.09511E-06        1.28654E-06        1.77362E-06        4.88893E-06        9.64481E-06
               58.5005E-06         0.                 0.                 0.                 8.52746          215.463             -5.18623E-06        1.28046E-06        1.77366E-06        4.01414E-06       11.1946E-06 
               59.2532E-06         0.                 0.                 0.                 1.39931          266.318             -5.27987E-06        1.27395E-06        1.77327E-06        3.32168E-06       12.7169E-06 
               60.0016E-06         0.                 0.                 0.               421.792E-03        312.577             -5.37938E-06        1.26394E-06        1.77534E-06        2.80334E-06       14.1077E-06 
               60.7543E-06         0.                 0.                 0.                 0.               350.65              -5.4635E-06         1.25444E-06        1.77695E-06        2.43397E-06       15.3114E-06 
               61.5027E-06         0.                 0.                 0.                 0.               377.922             -5.56698E-06        1.24814E-06        1.77917E-06        2.17893E-06       16.2404E-06 
               62.2511E-06         0.                 0.                 0.                 0.               393.439             -5.65006E-06        1.23693E-06        1.77886E-06        2.01867E-06       16.8451E-06 
               63.0038E-06         0.                 0.                 0.                 0.               398.896             -5.75395E-06        1.2276E-06         1.78004E-06        1.9154E-06        17.0813E-06 
               63.7522E-06         0.                 0.                 0.                 0.               391.007             -5.84641E-06        1.21913E-06        1.78188E-06        1.86667E-06       16.9248E-06 
               64.5006E-06         0.                 0.                 0.                 0.               372.943             -5.93755E-06        1.21479E-06        1.78149E-06        1.84322E-06       16.3671E-06 
               65.2533E-06         0.                 0.                 0.                 0.               338.714             -6.03797E-06        1.20448E-06        1.7821E-06         1.83938E-06       15.4145E-06 
               66.0017E-06         0.                 0.                 0.                 0.               294.374             -6.12047E-06        1.195E-06          1.78384E-06        1.83863E-06       14.0967E-06 
               66.75E-06           0.                 0.                 0.                 0.               236.813             -6.22402E-06        1.18869E-06        1.78363E-06        1.84153E-06       12.4622E-06 
               67.5028E-06         0.                 0.                 0.                 0.               172.623             -6.31014E-06        1.17682E-06        1.78628E-06        1.84445E-06       10.5527E-06 
               68.2512E-06         0.                 0.                 0.                 0.               111.558             -6.41037E-06        1.17014E-06        1.78505E-06        1.84825E-06        8.46948E-06
               69.0039E-06         0.                 0.                 0.                 0.                59.607             -6.505E-06          1.16052E-06        1.78796E-06        1.85043E-06        6.25224E-06
               69.7523E-06         0.                 0.                 0.                 0.                14.8658            -6.59457E-06        1.1569E-06         1.7851E-06         1.85388E-06        3.98214E-06
               70.5006E-06         0.                 0.                 0.                 0.                 0.                -6.69512E-06        1.14353E-06        1.78977E-06        1.85541E-06        1.70094E-06
               71.2534E-06         0.                 0.                 0.                 0.                 0.                -6.78152E-06        1.13578E-06        1.79092E-06        1.85987E-06     -591.59E-09   
               72.0017E-06         0.                 0.                 0.                 0.                 0.                -6.88027E-06        1.12812E-06        1.79201E-06        1.86302E-06       -2.87224E-06
               72.7501E-06         0.                 0.                 0.                 0.                 0.                -6.97148E-06        1.1192E-06         1.79301E-06        1.86424E-06       -5.15269E-06
               73.5028E-06         0.                 0.                 0.                 0.                 0.                -7.06577E-06        1.1088E-06         1.79321E-06        1.86872E-06       -7.44815E-06
               74.2512E-06         0.                 0.                 0.                 0.                 0.                -7.16703E-06        1.10122E-06        1.79652E-06        1.86874E-06       -9.72824E-06
               75.E-06             0.                 0.                 0.                 0.                 0.                -7.2511E-06         1.09577E-06        1.79523E-06        1.87512E-06      -12.0098E-06 




