
                  X                  c1                 c3                 c5                 c7                 c9                 d1                 d3                 d5                 d7                 d9       
               27.0006E-06         0.                11.5214           951.852             23.8227E-03       603.264E-06        -10.4701E-06         1.76532E-06       29.3013E-06        21.9297E-09         0.         
               27.753E-06          0.               944.879E-03          1.13074E+03       98.9101E-03         0.               -10.7392E-06       560.14E-09          32.7937E-06        53.4092E-09         0.         
               28.5011E-06         0.                 0.                 1.28626E+03      208.383E-03          0.               -11.0081E-06      -260.276E-09         35.4717E-06       117.714E-09          0.         
               29.2535E-06         0.                 0.                 1.38103E+03      432.511E-03        699.958E-06        -11.2806E-06      -776.752E-09         37.0795E-06       247.939E-09          0.         
               30.0015E-06         0.                 0.                 1.40339E+03      881.27E-03           1.67097E-03      -11.5375E-06        -1.11495E-06       37.464E-06        476.432E-09          0.         
               30.754E-06          0.                 0.                 1.35245E+03        1.97269            1.16729E-03      -11.8208E-06        -1.29671E-06       36.5931E-06       873.028E-09          0.         
               31.5024E-06         0.                 0.                 1.23566E+03        9.12944            0.               -12.0802E-06        -1.42371E-06       34.5458E-06         1.50745E-06        0.         
               32.2508E-06         0.                 0.                 1.05456E+03       20.6141             0.               -12.3523E-06        -1.49783E-06       31.5332E-06         2.45635E-06        0.         
               33.0035E-06         0.                 0.               880.729             36.2863             0.               -12.6216E-06        -1.54328E-06       27.7841E-06         3.8409E-06         0.         
               33.7519E-06         0.                 0.               687.573             76.71               0.               -12.8931E-06        -1.60382E-06       23.6565E-06         5.71657E-06        0.         
               34.5003E-06         0.                 0.               493.798            131.246              0.               -13.1689E-06        -1.63655E-06       19.3986E-06         8.14875E-06        0.         
               35.253E-06          0.                 0.               352.048            209.705              0.               -13.4235E-06        -1.69276E-06       15.3177E-06        11.1735E-06        43.6557E-12 
               36.0014E-06         0.                 0.               224.02             332.641              1.9062E-03       -13.7154E-06        -1.72723E-06       11.6268E-06        14.7232E-06       669.388E-12  
               36.7541E-06         0.                 0.               137.551            468.124              3.66055E-03      -13.9758E-06        -1.76417E-06        8.43302E-06       18.7006E-06         1.69894E-09
               37.5025E-06         0.                 0.                78.6456           652.836              0.               -14.2518E-06        -1.8206E-06         5.87392E-06       22.8683E-06         4.1E-09    
               38.2509E-06         0.                 0.                36.2239           845.526             11.9841E-03       -14.5145E-06        -1.8431E-06         3.8509E-06        26.9951E-06        12.6893E-09 
               39.0036E-06         0.                 0.                18.9281             1.01864E+03       55.0033E-03       -14.7949E-06        -1.91118E-06        2.36505E-06       30.7753E-06        34.4189E-09 
               39.752E-06          0.                 0.                 6.91832            1.19653E+03      123.272E-03        -15.0633E-06        -1.93529E-06        1.31433E-06       33.9102E-06        77.7945E-09 
               40.5003E-06         0.                 0.               992.941E-03          1.32581E+03      292.154E-03        -15.3231E-06        -1.98988E-06      622.145E-09         36.1322E-06       168.98E-09   
               41.2531E-06         0.                 0.               329.71E-03           1.38843E+03      603.437E-03        -15.6E-06           -2.027E-06        181.702E-09         37.2228E-06       340.777E-09  
               42.0014E-06         0.                 0.                 0.                 1.3821E+03         1.15756          -15.8642E-06        -2.06707E-06      -94.5874E-09        37.1036E-06       632.565E-09  
               42.7542E-06         0.                 0.                 0.                 1.29903E+03        4.97655          -16.1293E-06        -2.13E-06        -232.205E-09         35.7442E-06         1.12704E-06
               43.5025E-06         0.                 0.                 0.                 1.16132E+03       14.0049           -16.4022E-06        -2.15224E-06     -326.916E-09         33.3076E-06         1.88758E-06
               44.2509E-06         0.                 0.                 0.               983.251             26.7275           -16.6725E-06        -2.21783E-06     -367.974E-09         30.02E-06           3.01375E-06
               45.0036E-06         0.                 0.                 0.               800.724             50.8069           -16.945E-06         -2.24877E-06     -394.488E-09         26.132E-06          4.60749E-06
               45.752E-06          0.                 0.                 0.               610.638             99.6059           -17.2044E-06        -2.29929E-06     -417.116E-09         21.982E-06          6.71277E-06
               46.5004E-06         0.                 0.                 0.               440.411            160.236            -17.4789E-06        -2.33961E-06     -418.106E-09         17.8274E-06         9.39052E-06
               47.2531E-06         0.                 0.                 0.               303.261            260.171            -17.7578E-06        -2.37485E-06     -455.388E-09         13.9388E-06        12.649E-06  
               48.0015E-06         0.                 0.                 0.               185.217            389.302            -18.0156E-06        -2.43494E-06     -449.45E-09          10.4871E-06        16.3781E-06 
               48.7542E-06         0.                 0.                 0.               117.399            542.958            -18.3004E-06        -2.46325E-06     -468.543E-09          7.58145E-06       20.4533E-06 
               49.5026E-06         0.                 0.                 0.                66.2537           733.419            -18.5633E-06        -2.51496E-06     -483.975E-09          5.25959E-06       24.627E-06  
               50.251E-06          0.                 0.                 0.                31.8958           920.62             -18.8475E-06        -2.55422E-06     -488.995E-09          3.48309E-06       28.6091E-06 
               51.0037E-06         0.                 0.                 0.                16.6964             1.09149E+03      -19.1003E-06        -2.58859E-06     -512.395E-09          2.20204E-06       32.1094E-06 
               51.7521E-06         0.                 0.                 0.                 7.10291            1.24799E+03      -19.3783E-06        -2.64448E-06     -505.956E-09          1.29997E-06       34.8264E-06 
               52.5005E-06         0.                 0.                 0.                 1.35014            1.34924E+03      -19.6484E-06        -2.67202E-06     -541.6E-09          725.471E-09         36.4699E-06 
               53.2532E-06         0.                 0.                 0.               578.648E-03          1.36938E+03      -19.9124E-06        -2.7402E-06      -533.728E-09        357.468E-09         36.8528E-06 
               54.0016E-06         0.                 0.                 0.               117.471E-03          1.31642E+03      -20.1879E-06        -2.76709E-06     -551.154E-09        147.324E-09         35.8817E-06 
               54.7543E-06         0.                 0.                 0.                 5.82476E-03        1.18132E+03      -20.4527E-06        -2.81652E-06     -567.619E-09         26.1425E-09        33.5295E-06 
               55.5027E-06         0.                 0.                 0.                 0.               984.813            -20.7272E-06        -2.86444E-06     -570.937E-09        -41.6403E-09        29.9655E-06 
               56.251E-06          0.                 0.                 0.                 0.               775.023            -20.9821E-06        -2.89777E-06     -594.62E-09         -61.2272E-09        25.3342E-06 
               57.0038E-06         0.                 0.                 0.                 0.               518.671            -21.2605E-06        -2.96152E-06     -595.392E-09        -95.3441E-09        19.8435E-06 
               57.7521E-06         0.                 0.                 0.                 0.               306.829            -21.5333E-06        -2.98479E-06     -624.83E-09        -102.817E-09         13.8121E-06 
               58.5005E-06         0.                 0.                 0.                 0.               121.061            -21.7975E-06        -3.05107E-06     -628.286E-09       -115.12E-09           7.44035E-06
               59.2532E-06         0.                 0.                 0.                 0.                 3.03127          -22.0709E-06        -3.07797E-06     -637.199E-09       -137.516E-09        914.377E-09  
               60.0016E-06         0.                 0.                 0.                 0.                 0.               -22.3443E-06        -3.12329E-06     -663.778E-09       -143.511E-09         -5.5616E-06 
               60.7543E-06         0.                 0.                 0.                 0.                 0.               -22.6139E-06        -3.17079E-06     -665.124E-09       -174.274E-09        -12.082E-06  
               61.5027E-06         0.                 0.                 0.                 0.                 0.               -22.8835E-06        -3.20196E-06     -689.193E-09       -171.232E-09        -18.5772E-06 
               62.2511E-06         0.                 0.                 0.                 0.                 0.               -23.148E-06         -3.25969E-06     -689.572E-09       -202.839E-09        -25.0521E-06 
               63.0038E-06         0.                 0.                 0.                 0.                 0.               -23.4355E-06        -3.28965E-06     -710.97E-09        -215.499E-09        -31.5758E-06 
               63.7522E-06         0.                 0.                 0.                 0.                 0.               -23.6897E-06        -3.34271E-06     -722.655E-09       -223.969E-09        -38.0618E-06 
               64.5006E-06         0.                 0.                 0.                 0.                 0.               -23.9671E-06        -3.38076E-06     -718.304E-09       -253.E-09           -44.543E-06  
               65.2533E-06         0.                 0.                 0.                 0.                 0.               -24.233E-06         -3.41594E-06     -752.072E-09       -257.969E-09        -51.0669E-06 
               66.0017E-06         0.                 0.                 0.                 0.                 0.               -24.5013E-06        -3.47722E-06     -745.342E-09       -286.869E-09        -57.5482E-06 
               66.75E-06           0.                 0.                 0.                 0.                 0.               -24.7688E-06        -3.50651E-06     -770.349E-09       -286.454E-09        -64.0413E-06 
               67.5028E-06         0.                 0.                 0.                 0.                 0.               -25.0347E-06        -3.56671E-06     -771.135E-09       -315.697E-09        -70.5583E-06 
               68.2512E-06         0.                 0.                 0.                 0.                 0.               -25.3202E-06        -3.6003E-06      -790.678E-09       -330.387E-09        -77.0438E-06 
               69.0039E-06         0.                 0.                 0.                 0.                 0.               -25.5729E-06        -3.64804E-06     -806.482E-09       -333.348E-09        -83.5733E-06 
               69.7523E-06         0.                 0.                 0.                 0.                 0.               -25.8503E-06        -3.69775E-06     -803.811E-09       -359.549E-09        -90.0549E-06 
               70.5006E-06         0.                 0.                 0.                 0.                 0.               -26.1164E-06        -3.7244E-06      -839.733E-09       -366.592E-09        -96.5371E-06 
               71.2534E-06         0.                 0.                 0.                 0.                 0.               -26.3932E-06        -3.79255E-06     -838.212E-09       -389.715E-09       -103.054E-06  
               72.0017E-06         0.                 0.                 0.                 0.                 0.               -26.6584E-06        -3.81501E-06     -859.996E-09       -395.841E-09       -109.551E-06  
               72.7501E-06         0.                 0.                 0.                 0.                 0.               -26.9298E-06        -3.87383E-06     -867.12E-09        -414.504E-09       -116.032E-06  
               73.5028E-06         0.                 0.                 0.                 0.                 0.               -27.2091E-06        -3.90506E-06     -881.14E-09        -440.981E-09       -122.55E-06   
               74.2512E-06         0.                 0.                 0.                 0.                 0.               -27.4737E-06        -3.94893E-06     -901.971E-09       -440.079E-09       -129.041E-06  
               75.E-06             0.                 0.                 0.                 0.                 0.               -27.7391E-06        -3.99855E-06     -898.282E-09       -469.554E-09       -135.524E-06  




